2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.88,1.55,3.09,3.14,4.06
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
2.69,1.93,1.88,1.56,2.89,2.66,1.84,2.14,2.71,1.49,3.02,3.05,3.96
